100,448.8924538,6,5214439,16.384,56,UNKNOWN,0.566666666667,0,1,0,0,1,2,5.018754,0.014415,1.375736,1.425311,17416.0,3274.76943957,0
101,448.8924538,6,5214439,16.384,56,UNKNOWN,0.666666666667,0,1,0,0,1,2,5.000751,0.014416,1.366234,1.416764,17419.0,3243.13958403,0
102,6302.16421355,14,24554,16.384,107,Windows,0.85,1,0,3,0,1,1,0.903526,0.228374,0.071623,0.090120,13044.0,3021.34537424,1
103,2670.02114156,9,8,65.535,50,UNKNOWN,1.22222222222,0,0,2,0,1,1,5.105311,0.080398,3.153696,0.000000,1768.0,309.693132292,1
104,5992.08052557,14,577800,65.535,106,Windows,1.33333333333,2,1,1,0,1,1,7.933558,3.233983,5.488674,4.403846,13147.0,448.817589089,0
105,7793.65608046,16,1971014,65.535,109,Windows,0.631578947368,1,0,1,0,0,0,7.645234,0.315209,3.181955,0.018040,1851.0,198.018064896,1
106,6084.44679716,13,446939,65.535,108,Windows,1.15,0,0,0,0,1,1,5.942725,0.348140,1.895847,0.247362,18197.0,1583.99214767,1
107,6150.98492489,15,10538,65.535,112,Windows,0.923076923077,0,0,2,0,0,1,1.001592,0.247387,0.072692,0.010306,5785.0,1990.83219195,1
108,7487.42157212,15,88255,65.535,109,Windows,1.0,0,0,0,0,1,1,5.344716,0.233632,2.600670,0.006037,2247.0,306.523424146,1
109,2405.5544614,8,109536,5.84,47,Linux,0.857142857143,0,0,0,0,1,1,15.163754,0.023849,17.517726,0.167894,2249.0,134.565987295,0
110,2405.5544614,8,109536,5.84,47,Linux,1.0,0,0,0,0,1,1,0.110405,0.023794,0.001139,0.000007,2264.0,6301.84267661,0
111,2405.5544614,8,109536,5.84,47,Linux,0.857142857143,0,0,0,0,1,1,0.097686,0.023768,0.000687,0.000552,2242.0,6604.41276107,0
112,2405.5544614,8,109536,5.84,47,Linux,1.0,0,0,0,0,1,1,0.049331,0.023415,0.000302,0.000009,2237.0,8644.14115029,0
113,2405.5544614,8,109536,5.84,47,Linux,1.0,0,0,0,0,1,1,0.059781,0.023719,0.000333,0.000070,2254.0,8576.79926332,0
114,5643.91444686,21,1164642,65.535,112,Windows,0.785714285714,0,0,1,2,1,0,5.307901,0.155734,2.103478,0.004507,7172.0,1133.39642974,1
115,6.48212552102,5,164729,33.58,54,Solaris,0.505214368482,0,0,0,0,1,1,5.013626,0.004751,0.029444,0.000378,1162179.0,195941.367592,0
116,0.995006321368,5,2893135,65.535,54,UNKNOWN,0.506781750925,0,1,0,0,1,2,4.629106,0.004913,0.026496,0.026478,1162805.0,2807459.96948,0
117,0.995006321368,5,811071,49.64,53,Solaris,0.909090909091,0,0,2,0,1,1,0.080567,0.005117,0.000604,0.000000,2811.0,22139.2623396,0
118,2670.02114156,9,9,65.535,50,UNKNOWN,1.0,0,0,2,0,1,1,5.102722,0.080319,3.169571,0.000000,1715.0,306.961163238,1
119,6618.13531291,14,68167,16.384,109,Windows,1.04545454545,1,0,3,0,1,1,6.568862,0.235109,1.991158,0.032999,14730.0,1573.82387917,1
120,7618.62265378,20,18414,65.535,109,Windows,1.18181818182,1,1,0,0,1,1,5.506304,0.292775,2.740589,0.008583,2140.0,254.723605248,1
121,8717.80659434,20,1206481,8.192,111,Windows,1.21052631579,3,2,2,0,1,1,6.366203,0.224951,3.410825,0.798521,7408.0,302.970245361,1
122,6124.01255481,14,581270,65.535,110,Windows,1.07142857143,0,0,1,0,1,1,7.423541,0.244608,4.056017,0.010860,6721.0,706.586286213,1
123,1380.9213833,7,68638,5.84,50,Linux,0.8,0,0,0,0,1,1,0.984800,0.077985,0.075575,0.087766,2842.0,1213.1399879,1
124,6328.13963275,17,12406,64.24,108,Windows,1.0,0,1,1,0,0,1,6.277001,0.335071,3.079532,0.022221,5791.0,598.409477004,1
125,1762.6586372,8,540943,5.84,51,Linux,1.16666666667,0,0,0,0,1,1,5.229988,0.071761,2.434932,0.000114,3299.0,569.457011778,0
126,1380.9213833,7,2627979,65.535,50,UNKNOWN,0.714285714286,0,0,0,0,1,1,0.166120,0.078629,0.003316,0.000131,4250.0,6234.60602424,0
